match_attendance,match_home_team_Brisbane Lions,match_home_team_Carlton,match_home_team_Collingwood,match_home_team_Essendon,match_home_team_Geelong,match_home_team_Gold Coast,match_home_team_Hawthorn,match_home_team_Port Adelaide,match_home_team_Richmond,match_home_team_Sydney,match_home_team_West Coast,Capacity,n_games,playoff,start_time_Other Night,start_time_Sunday Afternoon,start_time_Sunday Night,season_Winter,match_weather_type_Overcast,match_weather_type_Storm,match_weather_type_Sunny,match_weather_type_Windy
34.605,0,0,0,0,0,0,0,0,0,0,0,45,3,0,0,0,1,1,0,0,1,0
65.306,0,0,1,0,0,0,0,0,0,0,0,100.024,1,0,1,0,0,1,0,0,0,0
21.309,0,0,0,0,0,0,0,1,0,0,0,45,5,0,0,0,0,1,1,0,0,0
24.037,1,0,0,0,0,0,0,0,0,0,0,41.974,5,0,1,0,0,1,0,0,1,0
84.234,0,0,0,0,0,0,0,0,1,0,0,100.024,5,0,1,0,0,1,0,0,0,0
28.112,0,0,0,0,0,0,1,0,0,0,0,100.024,3,0,0,1,0,1,1,0,0,0
26.626,1,0,0,0,0,0,0,0,0,0,0,41.974,1,0,1,0,0,1,0,0,1,0
25.008,0,1,0,0,0,0,0,0,0,0,0,56.347,5,0,0,0,0,1,1,0,0,0
27.684,0,0,0,0,0,0,0,0,0,0,0,45,5,0,0,0,0,1,1,0,0,0
29.792,0,0,0,0,0,0,0,0,0,1,0,48,5,0,1,0,0,1,1,0,0,0
30.087,0,0,0,0,1,0,0,0,0,0,0,36,5,0,1,0,0,1,0,0,1,0
37.781,0,0,0,0,0,0,0,0,0,0,1,43.5,1,0,1,0,0,1,0,0,1,0
82.639,0,0,0,1,0,0,0,0,0,0,0,100.024,1,0,1,0,0,1,0,0,1,0
38.374,0,0,0,0,0,0,0,0,0,0,0,45,3,0,1,0,0,1,1,0,0,0
10.891,0,0,0,0,0,1,0,0,0,0,0,22.5,3,0,1,0,0,1,0,0,1,0
45.67,0,1,0,0,0,0,0,0,0,0,0,56.347,1,0,1,0,0,1,0,0,1,0
43.615,0,0,0,0,0,0,0,0,1,0,0,100.024,3,0,0,0,0,1,1,0,0,0
31.452,0,0,0,1,0,0,0,0,0,0,0,56.347,3,0,1,0,0,1,0,0,1,0
32.253,0,0,1,0,0,0,0,0,0,0,0,56.347,2,0,0,0,1,1,1,0,0,0
32.567,0,0,0,0,0,0,1,0,0,0,0,56.347,1,0,1,0,0,1,0,0,0,0
16.096,0,0,0,0,0,0,0,1,0,0,0,45,3,0,0,0,0,1,0,0,1,0
24.164,1,0,0,0,0,0,0,0,0,0,0,41.974,2,0,0,0,1,1,1,0,0,0
36.451,0,0,0,0,0,0,0,0,0,0,1,43.5,1,0,1,0,0,1,1,0,0,0
25.349,0,0,0,0,0,0,0,0,0,1,0,48,1,0,1,0,0,1,0,0,1,0
13.791,0,0,0,0,0,1,0,0,0,0,0,22.5,4,0,0,0,0,1,1,0,0,0
31.121,0,0,0,0,0,0,0,1,0,0,0,45,4,0,1,0,0,1,0,0,1,0
26.743,0,0,0,0,1,0,0,0,0,0,0,36,4,0,1,0,0,1,0,0,1,0
15.796,0,0,0,0,0,0,1,0,0,0,0,19,3,0,0,1,0,1,1,0,0,0
52.184,0,0,0,0,0,0,0,0,1,0,0,100.024,3,0,0,0,1,1,0,0,1,0
78.224,0,1,0,0,0,0,0,0,0,0,0,100.024,1,0,1,0,0,1,0,0,0,0
27.17,1,0,0,0,0,0,0,0,0,0,0,41.974,5,0,1,0,0,1,1,0,0,0
26.426,0,0,0,0,0,0,0,0,0,0,0,45,5,0,1,0,0,1,0,0,0,0
85.197,0,0,0,0,1,0,0,0,0,0,0,100.024,5,0,1,0,0,1,0,0,1,0
40.817,0,0,0,1,0,0,0,0,0,0,0,56.347,3,0,0,0,1,1,1,0,0,0
54.79,0,0,1,0,0,0,0,0,0,0,0,100.024,1,0,1,0,0,1,0,0,0,0
23.748,0,0,0,0,0,0,0,1,0,0,0,45,5,0,0,0,0,1,1,0,0,0
23.172,0,0,0,0,1,0,0,0,0,0,0,36,5,0,0,0,0,1,1,0,0,0
11.197,0,0,0,0,0,0,0,0,1,0,0,13.5,5,0,1,0,0,1,0,1,0,0
30.949,0,1,0,0,0,0,0,0,0,0,0,56.347,5,0,1,0,0,1,0,0,1,0
18.131,1,0,0,0,0,0,0,0,0,0,0,41.974,5,0,1,0,0,1,0,0,0,0
21.757,0,0,0,0,0,0,0,0,0,1,0,48,3,0,0,1,0,1,0,1,0,0
39.839,0,0,0,0,0,0,0,0,0,0,1,43.5,3,0,0,1,0,1,0,1,0,0
14.022,0,0,0,0,0,0,1,0,0,0,0,19,5,0,0,0,0,1,0,0,1,0
19.721,0,0,0,0,0,1,0,0,0,0,0,22.5,5,0,1,0,0,1,1,0,0,0
40.125,0,0,0,0,0,0,0,0,1,0,0,100.024,3,0,0,1,0,1,1,0,0,0
28.603,0,0,0,0,0,0,0,0,0,0,0,45,3,0,0,1,0,1,1,0,0,0
35.166,0,0,0,0,0,0,0,0,0,0,1,43.5,3,0,0,1,0,1,0,0,1,0
49.505,0,0,0,1,0,0,0,0,0,0,0,56.347,1,0,1,0,0,1,0,0,1,0
19.46,0,0,0,0,0,1,0,0,0,0,0,22.5,5,0,0,0,0,1,0,0,1,0
32.691,0,0,1,0,0,0,0,0,0,0,0,100.024,5,0,1,0,0,1,0,0,1,0
26.833,0,0,0,0,1,0,0,0,0,0,0,36,5,0,1,0,0,1,0,0,0,0
22.631,0,0,0,0,0,0,0,1,0,0,0,45,3,0,0,1,0,1,0,0,1,0
29.738,0,0,0,0,0,0,0,0,0,1,0,48,3,0,0,0,1,1,0,0,1,0
64.324,0,0,0,0,0,0,1,0,0,0,0,100.024,5,0,0,0,0,1,1,0,0,0
32.14,0,0,0,0,0,0,0,0,0,0,1,43.5,5,0,0,0,0,1,0,0,1,0
30.457,0,1,0,0,0,0,0,0,0,0,0,56.347,5,0,1,0,0,1,0,0,1,0
19.856,1,0,0,0,0,0,0,0,0,0,0,41.974,5,0,1,0,0,1,0,0,0,0
43.368,0,0,0,0,0,0,0,0,0,0,0,45,3,0,0,1,0,1,0,0,1,0
69.821,0,0,1,0,0,0,0,0,0,0,0,100.024,3,0,0,0,1,1,1,0,0,0
46.961,0,0,0,0,0,0,0,0,1,0,0,100.024,5,0,0,0,0,1,0,0,1,0
24.784,0,0,0,0,1,0,0,0,0,0,0,36,5,0,0,0,0,1,0,0,1,0
31.126,0,1,0,0,0,0,0,0,0,0,0,56.347,5,0,1,0,0,1,0,0,1,0
42.627,0,0,0,0,0,0,0,0,0,1,0,83.5,5,0,1,0,0,1,0,0,0,0
13.84,0,0,0,0,0,1,0,0,0,0,0,22.5,5,0,1,0,0,1,0,0,0,0
32.595,0,0,0,1,0,0,0,0,0,0,0,56.347,3,0,0,1,0,1,0,0,1,0
31.801,0,0,0,0,0,0,0,0,0,0,0,45,3,0,0,1,0,1,1,0,0,0
71.533,0,0,0,0,0,0,1,0,0,0,0,100.024,1,0,1,0,0,1,0,0,0,0
60.825,0,0,0,0,0,0,0,0,1,0,0,100.024,5,0,0,0,0,1,0,0,1,0
18.703,0,0,0,0,0,0,0,1,0,0,0,45,5,0,0,0,0,1,1,0,0,0
34.102,0,0,0,1,0,0,0,0,0,0,0,56.347,5,0,1,0,0,1,1,0,0,0
34.394,0,0,0,0,0,0,0,0,0,0,1,43.5,5,0,1,0,0,1,1,0,0,0
13.855,1,0,0,0,0,0,0,0,0,0,0,41.974,5,0,1,0,0,1,0,0,0,0
26.73,0,0,0,0,0,0,0,0,0,1,0,48,3,0,0,1,0,1,0,0,1,0
41.198,0,0,1,0,0,0,0,0,0,0,0,100.024,1,0,1,0,0,1,0,0,1,0
34.653,0,0,0,0,0,0,0,0,0,0,0,45,5,0,0,0,0,1,1,0,0,0
28.459,0,0,0,0,1,0,0,0,0,0,0,36,5,0,1,0,0,1,0,0,0,1
53.63,0,1,0,0,0,0,0,0,0,0,0,100.024,5,0,1,0,0,1,0,0,0,0
20.13,1,0,0,0,0,0,0,0,0,0,0,41.974,3,0,0,0,1,1,0,0,1,0
37.98,0,0,0,0,0,0,0,0,0,1,0,83.5,1,0,1,0,0,1,0,0,0,0
27.467,0,0,0,0,1,0,0,0,0,0,0,36,5,0,0,0,0,1,0,0,1,0
45.127,0,0,0,0,0,0,0,1,0,0,0,45,5,0,1,0,0,1,0,0,1,0
60.979,0,0,0,1,0,0,0,0,0,0,0,100.024,5,0,1,0,0,1,0,0,0,0
29.416,0,0,0,0,0,0,0,0,0,0,1,43.5,5,0,1,0,0,1,0,0,1,0
13.08,0,0,0,0,0,1,0,0,0,0,0,22.5,3,0,0,1,0,1,1,0,0,0
50.958,0,0,1,0,0,0,0,0,0,0,0,100.024,3,0,0,1,0,1,0,0,1,0
59.615,0,0,0,0,0,0,1,0,0,0,0,100.024,1,1,1,0,0,1,0,0,0,0
32.458,0,0,0,0,1,0,0,0,0,0,0,36,2,1,0,0,0,1,0,1,0,0
51.722,0,0,1,0,0,0,0,0,0,0,0,100.024,2,1,1,0,0,1,0,0,1,0
94.69,0,0,0,0,0,0,0,0,1,0,0,100.024,1,1,0,1,0,1,1,0,0,0
52.744,0,0,0,0,1,0,0,0,0,0,0,100.024,1,1,1,0,0,1,0,0,0,0
37.98,0,0,0,0,0,0,0,0,0,1,0,83.5,1,1,1,0,0,1,0,0,1,0
85.569,0,0,0,0,0,0,1,0,0,0,0,100.024,1,1,1,0,0,1,0,0,1,0
100.007,0,0,0,0,0,0,1,0,0,0,0,100.024,1,1,0,0,0,1,0,0,0,1
37.571,0,0,1,0,0,0,0,0,0,0,0,56.347,1,0,1,0,0,0,0,0,0,0
19.425,0,0,0,0,0,1,0,0,0,0,0,22.5,2,0,1,0,0,0,0,0,0,0
24.64,0,1,0,0,0,0,0,0,0,0,0,56.347,1,0,0,0,1,0,0,0,0,0
23.622,0,0,0,0,1,0,0,0,0,0,0,36,1,0,1,0,0,0,0,0,1,0
12.43,0,0,0,0,0,0,1,0,0,0,0,19,2,0,1,0,0,0,0,0,1,0
36.752,0,0,0,0,0,0,0,0,0,0,1,43.5,1,0,0,0,1,0,0,0,0,0
62.037,0,0,0,0,0,0,0,0,1,0,0,100.024,1,0,1,0,0,0,0,0,0,0
44.163,0,0,0,1,0,0,0,0,0,0,0,56.347,1,0,1,0,0,0,0,0,0,0
50.397,0,0,0,0,0,0,0,1,0,0,0,53.5,4,0,1,0,0,0,0,0,1,0
32.347,0,0,0,0,0,0,0,0,0,1,0,83.5,4,0,1,0,0,0,0,0,1,0
20.933,1,0,0,0,0,0,0,0,0,0,0,41.974,3,0,0,1,0,0,0,1,0,0
43.583,0,0,0,0,0,0,1,0,0,0,0,100.024,1,0,1,0,0,1,0,0,0,0
47.426,0,0,0,0,0,0,0,0,0,0,0,53.5,5,0,0,0,0,1,1,0,0,0
16.593,0,0,0,0,0,1,0,0,0,0,0,22.5,5,0,0,0,0,1,0,0,1,0
63.152,0,0,1,0,0,0,0,0,0,0,0,100.024,5,0,1,0,0,1,0,0,1,0
36.448,0,0,0,0,0,0,0,0,0,0,1,43.5,5,0,1,0,0,1,0,0,1,0
62.73,0,0,0,1,0,0,0,0,0,0,0,100.024,3,0,0,0,1,1,0,0,0,0
62.1,0,0,0,0,0,0,0,0,1,0,0,100.024,1,0,1,0,0,1,0,1,0,0
37.323,0,1,0,0,0,0,0,0,0,0,0,100.024,5,0,0,0,0,1,1,0,0,0
36.231,0,0,0,0,0,0,0,1,0,0,0,53.5,5,0,0,0,0,1,1,0,0,0
25.271,0,0,0,0,1,0,0,0,0,0,0,36,5,0,1,0,0,1,0,0,0,0
17.729,0,0,0,0,0,1,0,0,0,0,0,22.5,5,0,1,0,0,1,0,0,0,0
25.505,0,0,0,0,0,0,0,0,0,1,0,48,3,0,0,1,0,1,1,0,0,0
20.676,1,0,0,0,0,0,0,0,0,0,0,41.974,1,0,1,0,0,1,0,0,0,0
57.116,0,0,1,0,0,0,0,0,0,0,0,100.024,4,0,0,0,0,1,1,0,0,0
25.376,0,0,0,0,0,0,0,0,0,1,0,48,4,0,1,0,0,1,0,0,1,0
36.041,0,0,0,1,0,0,0,0,0,0,0,56.347,4,0,1,0,0,1,0,0,0,0
35.366,0,0,0,0,0,0,0,0,0,0,1,43.5,4,0,1,0,0,1,0,0,1,0
44.77,0,0,0,0,0,0,0,0,0,0,0,53.5,3,0,0,1,0,1,0,0,1,0
80.222,0,0,0,0,1,0,0,0,0,0,0,100.024,1,0,0,0,0,1,1,0,0,0
91.731,0,0,1,0,0,0,0,0,0,0,0,100.024,3,0,0,0,0,1,0,0,1,0
11.504,0,0,0,0,0,1,0,0,0,0,0,22.5,3,0,0,0,0,1,0,0,1,0
31.005,0,1,0,0,0,0,0,0,0,0,0,56.347,3,0,1,0,0,1,1,0,0,0
52.99,0,0,0,0,0,0,0,0,1,0,0,100.024,3,0,0,1,0,1,0,0,1,0
47.007,0,0,0,0,0,0,0,1,0,0,0,53.5,3,0,0,0,1,1,0,0,1,0
68.251,0,1,0,0,0,0,0,0,0,0,0,100.024,1,0,1,0,0,1,0,0,0,0
32.924,0,0,0,0,0,0,1,0,0,0,0,100.024,5,0,0,0,0,1,1,0,0,0
44.216,0,0,0,0,0,0,0,0,0,0,0,53.5,5,0,1,0,0,1,1,0,0,0
33.289,0,0,0,1,0,0,0,0,0,0,0,56.347,5,0,1,0,0,1,1,0,0,0
17.953,1,0,0,0,0,0,0,0,0,0,0,41.974,5,0,1,0,0,1,0,0,0,0
34.377,0,0,0,0,1,0,0,0,0,0,0,100.024,3,0,0,1,0,1,0,0,1,0
40.476,0,0,0,0,0,0,0,0,0,0,1,43.5,3,0,0,1,0,1,1,0,0,0
34.506,0,0,0,0,0,0,0,0,0,1,0,83.5,1,0,1,0,0,1,1,0,0,0
38.234,0,0,0,0,0,0,0,1,0,0,0,53.5,3,0,0,0,0,1,1,0,0,0
26.522,1,0,0,0,0,0,0,0,0,0,0,41.974,3,0,1,0,0,1,0,0,1,0
29.391,0,0,0,0,0,0,0,0,0,0,1,43.5,1,0,0,1,0,1,0,0,1,0
50.051,0,0,0,0,0,0,0,0,0,0,0,53.5,1,0,1,0,0,1,0,0,0,0
41.098,0,0,0,1,0,0,0,0,0,0,0,56.347,1,0,1,0,0,1,0,0,0,0
56.91,0,0,0,0,0,0,0,0,1,0,0,100.024,3,0,0,0,0,1,1,0,0,0
27.402,0,0,0,0,1,0,0,0,0,0,0,36,1,0,1,0,0,1,0,0,0,0
53.049,0,0,1,0,0,0,0,0,0,0,0,100.024,3,0,1,0,0,1,1,0,0,0
52.233,0,0,0,0,0,0,0,1,0,0,0,53.5,3,0,1,0,0,1,0,0,0,0
14.235,0,0,0,0,0,1,0,0,0,0,0,22.5,2,0,0,1,0,1,0,0,1,0
32.419,0,1,0,0,0,0,0,0,0,0,0,100.024,2,0,0,0,1,1,1,0,0,0
37.355,0,0,0,0,0,0,0,0,0,1,0,48,1,0,1,0,0,1,0,0,0,0
24.625,1,0,0,0,0,0,0,0,0,0,0,41.974,3,0,1,0,0,1,0,1,0,0
74.664,0,0,0,1,0,0,0,0,0,0,0,100.024,3,0,1,0,0,1,0,0,0,0
49.069,0,0,0,0,0,0,0,0,0,0,0,53.5,4,0,0,1,0,1,1,0,0,0
17.906,0,0,0,0,0,0,1,0,0,0,0,100.024,4,0,0,0,1,1,0,1,0,0
35.914,0,0,0,0,0,0,0,0,0,0,1,43.5,4,0,0,0,1,1,0,0,1,0
36.952,0,0,0,0,1,0,0,0,0,0,0,56.347,1,0,1,0,0,1,0,0,0,0
15.504,0,0,0,0,0,0,1,0,0,0,0,19,4,0,0,0,0,1,0,0,1,0
42.374,0,0,0,0,0,0,0,1,0,0,0,53.5,4,0,1,0,0,1,1,0,0,0
21.354,0,0,0,0,0,1,0,0,0,0,0,22.5,3,0,0,1,0,1,0,0,1,0
49.624,0,1,0,0,0,0,0,0,0,0,0,100.024,1,0,1,0,0,1,0,0,0,0
22.083,0,0,0,0,0,0,0,0,1,0,0,100.024,5,0,0,0,0,1,0,1,0,0
41.317,0,0,0,0,0,0,0,0,0,1,0,48,5,0,0,0,0,1,1,0,0,0
32.942,0,0,0,0,0,0,0,0,0,0,1,43.5,5,0,0,0,0,1,0,0,1,0
47.205,0,0,0,0,0,0,0,0,0,0,0,53.5,5,0,1,0,0,1,0,0,0,0
12.7,1,0,0,0,0,0,0,0,0,0,0,41.974,5,0,1,0,0,1,0,1,0,0
25.18,0,0,0,0,1,0,0,0,0,0,0,36,3,0,0,1,0,1,1,0,0,0
28.339,0,0,1,0,0,0,0,0,0,0,0,56.347,3,0,0,1,0,1,1,0,0,0
44.626,0,0,0,1,0,0,0,0,0,0,0,100.024,3,0,0,0,1,1,1,0,0,0
34.648,0,0,0,0,0,0,0,0,1,0,0,100.024,1,0,1,0,0,1,1,0,0,0
34.258,0,0,0,0,0,0,0,1,0,0,0,53.5,5,0,0,0,0,1,1,0,0,0
70.516,0,0,0,0,0,0,1,0,0,0,0,100.024,5,0,0,0,0,1,1,0,0,0
18.236,0,0,0,0,0,1,0,0,0,0,0,22.5,5,0,1,0,0,1,1,0,0,0
30.948,0,0,0,1,0,0,0,0,0,0,0,56.347,5,0,1,0,0,1,1,0,0,0
43.732,0,0,0,0,1,0,0,0,0,0,0,56.347,1,0,1,0,0,1,0,0,0,0
13.178,0,0,0,0,0,0,1,0,0,0,0,19,5,0,0,0,0,1,0,1,0,0
15.862,1,0,0,0,0,0,0,0,0,0,0,41.974,5,0,1,0,0,1,0,0,0,0
27.778,0,0,0,0,0,0,0,0,0,1,0,48,5,0,1,0,0,1,0,0,0,0
50.552,0,0,0,0,0,0,0,0,0,0,0,53.5,3,0,0,1,0,1,1,0,0,0
40.939,0,0,1,0,0,0,0,0,0,0,0,100.024,3,0,0,0,1,1,0,1,0,0
34.577,0,0,0,0,0,0,0,0,1,0,0,100.024,5,0,0,0,0,1,1,0,0,0
24.032,0,0,0,0,0,1,0,0,0,0,0,22.5,5,0,1,0,0,1,0,0,1,0
46.786,0,0,0,0,0,0,0,1,0,0,0,53.5,5,0,1,0,0,1,1,0,0,0
29.297,0,1,0,0,0,0,0,0,0,0,0,56.347,3,0,0,1,0,1,0,0,0,0
25.076,0,0,0,0,0,0,0,0,0,0,1,43.5,3,0,0,1,0,1,0,1,0,0
24.766,0,0,0,0,1,0,0,0,0,0,0,36,3,0,0,0,1,1,1,0,0,0
50.321,0,0,0,0,0,0,0,0,0,0,0,53.5,1,0,1,0,0,1,0,1,0,0
34.965,0,0,0,0,0,0,0,0,0,1,0,48,5,0,1,0,0,1,0,0,1,0
13.61,1,0,0,0,0,0,0,0,0,0,0,41.974,5,0,1,0,0,1,0,0,0,0
21.483,0,0,0,0,0,0,0,0,1,0,0,56.347,3,0,0,1,0,1,1,0,0,0
58.996,0,0,0,1,0,0,0,0,0,0,0,100.024,3,0,0,1,0,1,1,0,0,0
36.689,0,1,0,0,0,0,0,0,0,0,0,56.347,1,0,1,0,0,1,0,0,0,0
37.894,0,0,0,0,0,0,0,1,0,0,0,53.5,2,0,0,1,0,1,0,0,1,0
32.27,0,0,0,0,0,0,0,0,0,0,1,43.5,1,0,1,0,0,1,1,0,0,0
27.167,1,0,0,0,0,0,0,0,0,0,0,41.974,2,0,1,0,0,1,1,0,0,0
72.768,0,0,0,0,0,0,1,0,0,0,0,100.024,2,0,1,0,0,1,1,0,0,0
41.486,0,0,1,0,0,0,0,0,0,0,0,100.024,1,0,0,0,1,1,1,0,0,0
36.804,0,0,0,0,0,0,0,0,0,1,0,48,1,0,1,0,0,1,0,0,0,0
49.47,0,0,0,0,0,0,0,0,0,0,0,53.5,4,0,0,0,0,1,1,0,0,0
23.095,0,0,0,0,0,0,0,0,1,0,0,100.024,4,0,1,0,0,1,1,0,0,0
12.027,0,0,0,0,0,1,0,0,0,0,0,22.5,4,0,1,0,0,1,0,0,1,0
14.187,0,0,0,0,0,0,1,0,0,0,0,19,3,0,0,1,0,1,1,0,0,0
32.807,0,0,1,0,0,0,0,0,0,0,0,100.024,3,0,0,0,1,1,0,0,1,0
58.032,0,0,0,0,0,0,0,0,1,0,0,100.024,1,0,1,0,0,1,0,0,0,0
28.84,0,1,0,0,0,0,0,0,0,0,0,56.347,5,0,0,0,0,1,0,0,1,0
37.088,0,0,0,0,0,0,1,0,0,0,0,100.024,5,0,1,0,0,1,0,0,1,0
26.885,0,0,0,0,1,0,0,0,0,0,0,36,5,0,1,0,0,1,0,0,0,0
50.087,0,0,0,0,0,0,0,1,0,0,0,53.5,5,0,1,0,0,1,0,0,0,0
19.657,1,0,0,0,0,0,0,0,0,0,0,41.974,3,0,0,1,0,1,0,0,1,0
36.458,0,0,0,0,0,0,0,0,0,0,1,43.5,3,0,0,1,0,1,1,0,0,0
38.812,0,1,0,0,0,0,0,0,0,0,0,56.347,1,0,1,0,0,1,0,0,0,0
31.361,0,0,0,0,0,0,0,0,0,1,0,48,5,0,0,0,0,1,0,1,0,0
10.042,0,0,0,0,0,1,0,0,0,0,0,22.5,5,0,0,0,0,1,0,1,0,0
35.905,0,0,0,1,0,0,0,0,0,0,0,56.347,5,0,1,0,0,1,0,0,1,0
50.459,0,0,0,0,0,0,0,0,0,0,0,53.5,5,0,1,0,0,1,1,0,0,0
32.929,0,0,1,0,0,0,0,0,0,0,0,100.024,5,0,1,0,0,1,0,0,1,0
52.505,0,0,0,0,0,0,0,1,0,0,0,53.5,1,0,1,0,0,1,0,0,0,0
33.281,0,0,0,1,0,0,0,0,0,0,0,56.347,5,0,0,0,0,1,0,0,0,0
72.216,0,0,0,0,0,0,1,0,0,0,0,100.024,5,0,1,0,0,1,0,0,0,0
35.083,0,0,0,0,0,0,0,0,0,0,1,43.5,5,0,1,0,0,1,0,0,1,0
17.473,1,0,0,0,0,0,0,0,0,0,0,41.974,3,0,0,1,0,1,1,0,0,0
47.2,0,0,0,0,0,0,0,0,1,0,0,100.024,3,0,0,0,1,1,1,0,0,0
48.98,0,0,1,0,0,0,0,0,0,0,0,100.024,1,0,1,0,0,1,0,0,0,0
56.663,0,1,0,0,0,0,0,0,0,0,0,100.024,5,0,0,0,0,1,0,0,1,0
31.227,0,0,0,0,0,0,0,0,0,1,0,83.5,5,0,1,0,0,1,0,0,1,0
24.659,0,0,0,0,1,0,0,0,0,0,0,36,5,0,1,0,0,1,0,0,1,0
11.84,0,0,0,0,0,1,0,0,0,0,0,22.5,3,0,0,1,0,1,0,0,1,0
44.969,0,0,0,0,0,0,0,0,0,0,0,53.5,3,0,0,1,0,1,0,0,1,0
74.757,0,0,0,0,0,0,1,0,0,0,0,100.024,1,1,1,0,0,1,0,0,0,0
35.998,0,0,0,0,0,0,0,0,0,1,0,83.5,2,1,0,0,0,1,1,0,0,0
49.886,0,0,0,0,0,0,0,1,0,0,0,53.5,1,1,0,1,0,1,0,0,1,0
65.964,0,0,0,0,1,0,0,0,0,0,0,100.024,1,1,1,0,0,1,1,0,0,0
48.029,0,0,0,0,0,0,0,0,0,1,0,83.5,1,1,1,0,0,1,0,0,0,0
74.856,0,0,0,0,0,0,1,0,0,0,0,100.024,1,1,1,0,0,1,1,0,0,0
99.454,0,0,0,0,0,0,0,0,0,1,0,100.024,1,1,0,0,0,1,0,0,1,0
