match_attendance,match_home_team_Brisbane Lions,match_home_team_Carlton,match_home_team_Collingwood,match_home_team_Essendon,match_home_team_Geelong,match_home_team_Gold Coast,match_home_team_Hawthorn,match_home_team_Port Adelaide,match_home_team_Richmond,match_home_team_Sydney,match_home_team_West Coast,Capacity,n_games,playoff,start_time_Other Night,start_time_Sunday Afternoon,start_time_Sunday Night,season_Winter,match_weather_type_Overcast,match_weather_type_Storm,match_weather_type_Sunny,match_weather_type_Windy
36.041,0,0,1,0,0,0,0,0,0,0,0,56.347,1,0,1,0,0,1,0,1,0,0
31.765,0,0,0,0,0,0,0,0,0,1,0,48,5,0,0,0,0,1,0,0,0,1
8.933,0,0,0,0,0,1,0,0,0,0,0,22.5,5,0,0,0,0,1,0,0,1,0
33.908,0,0,0,0,0,0,0,0,0,0,1,43.5,5,0,0,0,0,1,0,1,0,0
21.127,0,0,0,0,1,0,0,0,0,0,0,36,5,0,1,0,0,1,0,1,0,0
34.869,0,0,0,1,0,0,0,0,0,0,0,56.347,3,0,0,1,0,1,0,1,0,0
51.892,0,0,0,0,0,0,1,0,0,0,0,100.024,3,0,0,1,0,1,0,1,0,0
27.935,0,0,0,0,0,0,0,1,0,0,0,53.5,3,0,0,0,1,1,0,1,0,0
24.331,0,0,0,0,1,0,0,0,0,0,0,36,1,0,1,0,0,1,0,1,0,0
18.112,0,0,0,0,0,0,1,0,0,0,0,19,5,0,0,0,0,1,0,1,0,0
34.929,0,0,1,0,0,0,0,0,0,0,0,100.024,5,0,1,0,0,1,0,1,0,0
13.085,1,0,0,0,0,0,0,0,0,0,0,41.974,5,0,1,0,0,1,0,0,0,0
44.264,0,0,0,0,0,0,0,0,0,0,0,53.5,3,0,0,0,1,1,0,1,0,0
49.122,0,0,0,0,0,0,0,0,1,0,0,100.024,1,0,1,0,0,1,1,0,0,0
30.204,0,0,0,0,0,0,0,0,0,1,0,48,5,0,0,0,0,1,0,1,0,0
9.108,0,0,0,0,0,1,0,0,0,0,0,22.5,5,0,1,0,0,1,0,1,0,0
43.549,0,0,0,0,0,0,0,0,0,0,0,53.5,5,0,1,0,0,1,0,0,0,0
37.797,0,1,0,0,0,0,0,0,0,0,0,100.024,3,0,0,1,0,1,0,0,1,0
29.254,0,0,0,0,1,0,0,0,0,0,0,56.347,3,0,0,1,0,1,0,0,1,0
17.432,1,0,0,0,0,0,0,0,0,0,0,41.974,5,0,0,0,0,1,0,0,1,0
50.657,0,0,0,0,0,0,1,0,0,0,0,100.024,5,0,0,0,0,1,0,0,1,0
33.426,0,0,0,0,0,0,0,1,0,0,0,53.5,5,0,1,0,0,1,0,0,1,0
16.622,0,0,0,1,0,0,0,0,0,0,0,56.347,3,0,0,1,0,1,0,0,1,0
45.667,0,0,0,0,0,0,0,0,1,0,0,100.024,3,0,0,1,0,1,0,0,1,0
38.581,0,0,0,0,0,0,0,0,0,0,1,43.5,1,0,1,0,0,1,0,1,0,0
35.255,0,0,0,0,0,0,0,0,1,0,0,100.024,5,0,0,0,0,1,0,1,0,0
17.644,0,0,1,0,0,0,0,0,0,0,0,56.347,5,0,1,0,0,1,0,1,0,0
49.541,0,0,0,0,0,0,0,1,0,0,0,53.5,5,0,1,0,0,1,0,1,0,0
40.693,0,1,0,0,0,0,0,0,0,0,0,100.024,3,0,0,1,0,1,0,1,0,0
20.477,1,0,0,0,0,0,0,0,0,0,0,41.974,3,0,0,1,0,1,0,0,1,0
25.308,0,0,0,1,0,0,0,0,0,0,0,56.347,3,0,0,0,1,1,0,1,0,0
50.785,0,0,0,0,0,0,0,0,0,0,0,53.5,1,0,1,0,0,1,0,0,1,0
24.413,0,0,0,0,1,0,0,0,0,0,0,36,5,0,0,0,0,1,0,0,1,0
46.566,0,0,0,1,0,0,0,0,0,0,0,100.024,5,0,0,0,0,1,0,0,1,0
36.57,0,0,0,0,0,0,0,0,0,1,0,48,5,0,1,0,0,1,0,0,0,0
9.213,0,0,0,0,0,1,0,0,0,0,0,22.5,5,0,1,0,0,1,0,0,0,0
52.968,0,0,0,0,0,0,1,0,0,0,0,100.024,3,0,0,1,0,1,0,0,1,0
42.078,0,0,0,0,0,0,0,0,0,0,1,43.5,1,1,1,0,0,1,0,0,1,0
87.533,0,0,0,0,1,0,0,0,0,0,0,100.024,1,1,1,0,0,1,0,1,0,0
60.222,0,0,0,0,0,0,0,0,0,1,0,83.5,2,1,0,0,0,1,0,0,1,0
49.007,0,0,0,0,0,0,0,0,0,0,0,53.5,2,1,1,0,0,1,0,0,1,0
87.823,0,0,0,0,0,0,1,0,0,0,0,100.024,1,1,1,0,0,1,1,0,0,0
38.136,0,0,0,0,0,0,0,0,0,1,0,48,1,1,1,0,0,1,1,0,0,0
71.772,0,0,0,0,1,0,0,0,0,0,0,100.024,1,1,1,0,0,1,0,0,1,0
99.981,0,0,0,0,0,0,0,0,0,1,0,100.024,1,1,0,0,0,0,0,0,1,0
73.137,0,1,0,0,0,0,0,0,0,0,0,100.024,1,0,1,0,0,0,0,0,0,0
66.254,0,0,1,0,0,0,0,0,0,0,0,100.024,1,0,1,0,0,0,0,0,1,0
33.129,0,0,0,0,0,0,0,0,0,1,0,48,4,0,1,0,0,0,0,1,0,0
78.294,0,0,0,1,0,0,0,0,0,0,0,100.024,4,0,1,0,0,0,0,0,1,0
12.71,0,0,0,0,0,1,0,0,0,0,0,22.5,4,0,1,0,0,0,0,0,1,0
43.993,0,0,0,0,0,0,0,0,0,0,0,53.5,3,0,0,1,0,0,0,0,0,1
58.236,0,0,0,0,0,0,0,0,1,0,0,100.024,1,0,1,0,0,0,0,1,0,0
37.42,0,0,0,0,0,0,1,0,0,0,0,100.024,4,0,0,0,0,1,0,1,0,0
21.749,1,0,0,0,0,0,0,0,0,0,0,41.974,4,0,1,0,0,1,0,0,1,0
37.749,0,0,0,0,0,0,0,0,0,0,1,43.5,4,0,1,0,0,1,0,0,1,0
30.917,0,0,0,0,1,0,0,0,0,0,0,56.347,3,0,0,1,0,1,0,0,1,0
38.388,0,0,0,0,0,0,0,1,0,0,0,53.5,3,0,0,0,1,1,0,0,1,0
35.31,0,0,0,0,0,0,0,0,0,1,0,48,1,0,1,0,0,1,0,0,1,0
42.523,0,0,0,0,0,0,0,0,1,0,0,100.024,5,0,0,0,0,1,0,1,0,0
29.733,0,0,0,0,1,0,0,0,0,0,0,56.347,5,0,1,0,0,1,0,1,0,0
53.698,0,0,0,0,0,0,0,1,0,0,0,53.5,5,0,1,0,0,1,0,0,1,0
48.022,0,1,0,0,0,0,0,0,0,0,0,100.024,3,0,0,1,0,1,0,1,0,0
14.728,0,0,0,0,0,1,0,0,0,0,0,22.5,3,0,0,0,1,1,0,0,1,0
38.063,0,0,0,0,0,0,0,0,0,0,1,43.5,1,0,1,0,0,1,0,0,1,0
24.968,0,1,0,0,0,0,0,0,0,0,0,56.347,4,0,1,0,0,1,0,0,1,0
47.492,0,0,0,0,0,0,0,0,0,0,0,53.5,4,0,1,0,0,1,0,0,1,0
36.65,0,0,1,0,0,0,0,0,0,0,0,56.347,2,0,0,1,0,1,0,0,1,0
21.669,1,0,0,0,0,0,0,0,0,0,0,41.974,2,0,0,0,1,1,0,0,0,0
62.36,0,0,0,0,0,0,1,0,0,0,0,100.024,1,0,0,0,0,1,0,0,1,0
43.12,0,0,0,0,0,0,0,1,0,0,0,53.5,1,0,1,0,0,1,0,0,1,0
12.672,0,0,0,0,0,1,0,0,0,0,0,22.5,4,0,1,0,0,1,0,0,1,0
34.824,0,0,0,0,0,0,0,0,0,1,0,48,4,0,1,0,0,1,0,1,0,0
28.997,0,0,0,0,0,0,1,0,0,0,0,100.024,2,0,0,0,1,1,1,0,0,0
85.657,0,0,0,0,0,0,0,0,1,0,0,100.024,1,0,1,0,0,1,0,1,0,0
87.685,0,0,0,1,0,0,0,0,0,0,0,100.024,1,0,0,0,0,1,0,1,0,0
15.571,0,0,0,0,0,0,1,0,0,0,0,19,5,0,0,0,0,1,0,0,1,0
32.678,0,1,0,0,0,0,0,0,0,0,0,100.024,5,0,0,0,0,1,0,1,0,0
13.638,1,0,0,0,0,0,0,0,0,0,0,41.974,5,0,1,0,0,1,0,0,1,0
40.836,0,0,0,0,0,0,0,0,0,0,1,43.5,5,0,1,0,0,1,0,0,1,0
44.04,0,0,0,1,0,0,0,0,0,0,0,56.347,3,0,0,1,0,1,1,0,0,0
46.457,0,0,0,0,1,0,0,0,0,0,0,100.024,3,0,0,1,0,1,1,0,0,0
51.069,0,0,0,0,0,0,0,0,0,0,0,53.5,3,0,0,0,1,1,0,0,1,0
70.279,0,0,1,0,0,0,0,0,0,0,0,100.024,5,0,0,0,0,1,0,1,0,0
38.333,0,0,0,0,0,0,0,1,0,0,0,53.5,5,0,1,0,0,1,0,0,1,0
13.648,0,0,0,0,0,1,0,0,0,0,0,22.5,5,0,1,0,0,1,0,0,1,0
25.619,0,0,0,0,0,0,0,0,0,1,0,48,3,0,0,1,0,1,0,0,1,0
38.934,0,0,0,0,0,0,0,0,0,0,1,43.5,1,0,1,0,0,1,0,0,1,0
10.553,0,0,0,0,0,0,1,0,0,0,0,19,5,0,0,0,0,1,0,1,0,0
57.173,0,0,0,1,0,0,0,0,0,0,0,100.024,5,0,1,0,0,1,0,0,1,0
47.882,0,0,0,0,0,0,0,0,0,0,0,53.5,5,0,1,0,0,1,0,0,1,0
10.118,0,0,0,0,0,1,0,0,0,0,0,12,3,0,0,1,0,1,0,0,1,0
31.2,0,0,0,0,0,0,0,0,1,0,0,100.024,3,0,0,1,0,1,0,0,1,0
30.275,0,0,0,0,1,0,0,0,0,0,0,36,1,0,1,0,0,1,0,1,0,0
13.802,1,0,0,0,0,0,0,0,0,0,0,41.974,4,0,1,0,0,1,0,0,1,0
54.252,0,0,1,0,0,0,0,0,0,0,0,100.024,4,0,1,0,0,1,0,0,1,0
36.403,0,0,0,1,0,0,0,0,0,0,0,56.347,3,0,0,1,0,1,0,0,1,0
24.909,0,0,0,0,1,0,0,0,0,0,0,36,1,0,1,0,0,1,0,1,0,0
36.221,0,0,0,0,0,0,0,0,0,1,0,48,1,0,1,0,0,1,0,0,1,0
85.565,0,0,0,0,0,0,0,0,1,0,0,100.024,4,0,1,0,0,1,0,0,1,0
42.415,0,0,0,0,0,0,0,0,0,0,0,53.5,4,0,1,0,0,1,0,0,1,0
32.75,0,0,1,0,0,0,0,0,0,0,0,100.024,3,0,0,1,0,1,0,1,0,0
32.802,0,1,0,0,0,0,0,0,0,0,0,56.347,3,0,0,1,0,1,0,1,0,0
37.057,0,0,0,0,0,0,0,0,0,0,1,43.5,3,0,0,1,0,1,0,0,1,0
37.91,0,0,0,0,0,0,0,1,0,0,0,53.5,1,0,1,0,0,1,0,0,1,0
30.458,0,0,0,0,1,0,0,0,0,0,0,36,1,0,1,0,0,1,1,0,0,0
11.402,0,0,0,0,0,1,0,0,0,0,0,22.5,3,0,0,0,0,1,0,0,1,0
20.692,0,0,0,0,0,0,0,0,0,1,0,48,1,0,1,0,0,1,0,1,0,0
46.082,0,0,0,0,0,0,0,0,0,0,0,53.5,1,0,1,0,0,1,0,0,1,0
27.392,0,0,0,0,0,0,1,0,0,0,0,100.024,3,0,0,0,0,1,1,0,0,0
11.742,1,0,0,0,0,0,0,0,0,0,0,41.974,3,0,1,0,0,1,0,1,0,0
34.022,0,0,0,1,0,0,0,0,0,0,0,56.347,3,0,1,0,0,1,0,0,0,0
23.194,0,1,0,0,0,0,0,0,0,0,0,56.347,1,0,0,1,0,1,0,0,1,0
35.719,0,0,0,0,0,0,0,0,0,0,1,43.5,1,0,1,0,0,1,0,0,1,0
58.721,0,0,0,0,0,0,0,0,1,0,0,100.024,3,0,0,0,0,1,0,0,1,0
31.772,0,0,0,0,0,0,0,1,0,0,0,53.5,3,0,1,0,0,1,0,0,1,0
11.936,0,0,0,0,0,1,0,0,0,0,0,22.5,3,0,1,0,0,1,0,1,0,0
45.312,0,0,0,0,0,0,0,0,0,0,0,53.5,1,0,1,0,0,1,0,0,1,0
34.575,0,0,0,0,0,0,0,0,0,1,0,48,1,0,1,0,0,1,0,0,1,0
35.933,0,0,1,0,0,0,0,0,0,0,0,100.024,4,0,0,0,0,1,0,0,1,0
11.455,1,0,0,0,0,0,0,0,0,0,0,41.974,4,0,1,0,0,1,0,0,0,0
36.622,0,0,0,0,0,0,0,0,0,0,1,43.5,4,0,1,0,0,1,0,0,1,0
29.928,0,0,0,0,1,0,0,0,0,0,0,36,3,0,0,1,0,1,0,1,0,0
64.448,0,0,0,0,0,0,0,0,1,0,0,100.024,3,0,0,1,0,1,0,1,0,0
33.433,0,1,0,0,0,0,0,0,0,0,0,100.024,5,0,0,0,0,1,0,0,1,0
12.779,0,0,0,0,0,1,0,0,0,0,0,22.5,5,0,1,0,0,1,0,0,0,0
39.979,0,0,0,0,0,0,0,1,0,0,0,53.5,5,0,1,0,0,1,0,0,1,0
41.246,0,0,0,1,0,0,0,0,0,0,0,56.347,3,0,0,1,0,1,0,0,1,0
56.593,0,0,0,0,0,0,1,0,0,0,0,100.024,3,0,0,1,0,1,0,0,0,0
41.948,0,0,0,0,0,0,0,0,0,0,0,53.5,1,0,1,0,0,1,0,0,1,0
12.156,0,0,0,0,0,0,1,0,0,0,0,19,5,0,0,0,0,1,1,0,0,0
63.537,0,0,1,0,0,0,0,0,0,0,0,100.024,5,0,0,0,0,1,0,1,0,0
32.987,0,0,0,0,0,0,0,0,0,1,0,48,5,0,1,0,0,1,0,0,1,0
18.769,1,0,0,0,0,0,0,0,0,0,0,41.974,5,0,1,0,0,1,0,0,1,0
47.266,0,1,0,0,0,0,0,0,0,0,0,100.024,3,0,0,1,0,1,0,0,1,0
36.766,0,0,0,0,0,0,0,0,0,0,1,43.5,3,0,0,1,0,1,0,0,1,0
70.345,0,0,0,0,1,0,0,0,0,0,0,100.024,5,0,0,0,0,1,0,0,1,0
34.138,0,0,0,0,0,0,0,1,0,0,0,53.5,5,0,0,0,0,1,0,0,1,0
17.275,0,0,0,0,0,1,0,0,0,0,0,22.5,5,0,1,0,0,1,0,1,0,0
28.188,0,0,0,0,0,0,0,0,1,0,0,56.347,3,0,0,1,0,1,0,0,1,0
35.157,0,1,0,0,0,0,0,0,0,0,0,100.024,3,0,0,1,0,1,0,0,1,0
50.464,0,0,0,0,0,0,0,0,0,0,0,53.5,1,0,1,0,0,1,0,0,1,0
40.359,0,0,0,1,0,0,0,0,0,0,0,56.347,5,0,0,0,0,1,0,0,1,0
35.773,0,0,0,0,0,0,0,0,0,1,0,48,5,0,1,0,0,1,0,0,0,0
33.467,0,0,0,0,0,0,0,0,1,0,0,100.024,3,0,0,1,0,1,0,1,0,0
22.927,0,0,1,0,0,0,0,0,0,0,0,56.347,3,0,0,1,0,1,0,1,0,0
18.847,1,0,0,0,0,0,0,0,0,0,0,41.974,3,0,0,0,1,1,0,0,0,0
52.181,0,0,0,0,0,0,1,0,0,0,0,100.024,1,0,1,0,0,1,0,0,1,0
30.335,0,0,0,0,0,0,0,1,0,0,0,53.5,5,0,1,0,0,1,0,0,1,0
35.46,0,1,0,0,0,0,0,0,0,0,0,56.347,5,0,1,0,0,1,0,1,0,0
16.207,0,0,0,0,0,1,0,0,0,0,0,22.5,5,0,1,0,0,1,0,0,0,0
33.269,0,0,1,0,0,0,0,0,0,0,0,100.024,3,0,0,1,0,1,0,1,0,0
32.652,0,0,0,0,0,0,0,0,0,0,1,43.5,3,0,0,1,0,1,0,0,1,0
30.833,0,0,0,0,1,0,0,0,0,0,0,36,1,0,1,0,0,1,0,1,0,0
58.562,0,0,0,1,0,0,0,0,0,0,0,100.024,5,0,0,0,0,1,0,1,0,0
16.148,1,0,0,0,0,0,0,0,0,0,0,41.974,5,0,1,0,0,1,0,0,0,0
58.342,0,0,0,0,0,0,0,0,1,0,0,100.024,3,0,0,1,0,1,0,1,0,0
45.028,0,0,0,0,0,0,0,0,0,0,0,53.5,3,0,0,0,1,1,0,0,1,0
39.281,0,0,0,0,0,0,0,0,0,1,0,48,5,0,0,0,0,1,0,0,1,0
32.266,0,0,0,0,1,0,0,0,0,0,0,36,5,0,0,0,0,1,0,1,0,0
17.772,1,0,0,0,0,0,0,0,0,0,0,41.974,5,0,1,0,0,1,0,0,0,0
38.487,0,0,0,1,0,0,0,0,0,0,0,56.347,5,0,1,0,0,1,0,1,0,0
30.491,0,0,0,0,0,0,0,0,0,0,1,43.5,5,0,1,0,0,1,0,0,1,0
14.509,0,0,0,0,0,0,1,0,0,0,0,19,3,0,0,1,0,1,0,0,1,0
37.533,0,0,0,0,0,0,0,1,0,0,0,53.5,3,0,0,0,1,1,0,0,1,0
51.466,0,0,0,0,0,0,0,0,0,0,0,53.5,1,0,1,0,0,1,0,0,1,0
47.889,0,0,1,0,0,0,0,0,0,0,0,100.024,5,0,0,0,0,1,0,1,0,0
35.799,0,1,0,0,0,0,0,0,0,0,0,56.347,5,0,1,0,0,1,0,0,1,0
16.817,0,0,0,0,0,1,0,0,0,0,0,22.5,5,0,1,0,0,1,0,0,1,0
48.09,0,0,0,0,0,0,1,0,0,0,0,56.347,1,0,1,0,0,1,1,0,0,0
51.223,0,0,1,0,0,0,0,0,0,0,0,100.024,5,0,0,0,0,1,1,0,0,0
15.416,1,0,0,0,0,0,0,0,0,0,0,41.974,5,0,0,0,0,1,0,0,1,0
38.965,0,0,0,0,0,0,0,0,0,1,0,48,5,0,1,0,0,1,0,0,0,0
30.087,0,0,0,0,1,0,0,0,0,0,0,36,5,0,1,0,0,1,0,1,0,0
34.288,0,0,0,0,0,0,0,1,0,0,0,53.5,5,0,1,0,0,1,0,0,1,0
42.665,0,0,0,1,0,0,0,0,0,0,0,56.347,3,0,0,1,0,1,0,1,0,0
69.104,0,0,0,0,0,0,0,0,1,0,0,100.024,3,0,0,1,0,1,0,1,0,0
39.367,0,0,0,0,0,0,0,0,0,0,1,43.5,3,0,0,1,0,1,0,0,1,0
52.805,0,0,0,0,0,0,0,0,0,0,0,53.5,1,1,1,0,0,1,0,0,1,0
95.028,0,0,0,0,1,0,0,0,0,0,0,100.024,1,1,1,0,0,1,0,1,0,0
46.323,0,0,0,0,0,0,0,0,0,1,0,48,2,1,1,0,0,1,0,0,1,0
41.172,0,0,0,0,0,0,0,1,0,0,0,53.5,2,1,1,0,0,1,0,0,1,0
55.529,0,0,0,0,1,0,0,0,0,0,0,100.024,1,1,1,0,0,1,0,1,0,0
53.817,0,0,0,0,0,0,0,0,0,0,0,53.5,1,1,1,0,0,1,0,0,1,0
94.258,0,0,0,0,0,0,0,0,1,0,0,100.024,1,1,1,0,0,1,0,0,1,0
100.021,0,0,0,0,0,0,0,0,0,0,0,100.024,1,1,0,0,0,1,0,0,1,0
90.151,0,0,0,0,0,0,0,0,1,0,0,100.024,1,0,1,0,0,0,0,0,0,0
43.016,0,0,0,1,0,0,0,0,0,0,0,56.347,1,0,1,0,0,0,0,0,1,0
38.324,0,0,0,0,0,0,0,1,0,0,0,53.5,4,0,1,0,0,0,0,0,1,0
58.051,0,0,0,0,0,0,1,0,0,0,0,100.024,4,0,1,0,0,0,0,1,0,0
3.722,0,0,0,0,0,1,0,0,0,0,0,13.5,4,0,1,0,0,0,0,0,1,0
53.553,0,0,0,0,0,0,0,0,0,0,1,61.266,3,0,0,0,1,0,0,0,1,0
49.743,0,0,0,0,0,0,0,0,0,0,0,53.5,1,0,1,0,0,0,0,0,1,0
28.025,0,1,0,0,0,0,0,0,0,0,0,56.347,4,0,0,0,0,0,0,0,0,0
30.941,0,0,1,0,0,0,0,0,0,0,0,100.024,4,0,1,0,0,0,0,0,0,0
17.141,1,0,0,0,0,0,0,0,0,0,0,41.974,4,0,1,0,0,0,0,0,1,0
34.636,0,0,0,0,0,0,0,0,0,1,0,48,2,0,0,0,1,1,0,0,1,0
73.189,0,0,0,0,1,0,0,0,0,0,0,100.024,1,0,0,0,0,1,0,0,1,0
68.548,0,1,0,0,0,0,0,0,0,0,0,100.024,1,0,1,0,0,1,0,0,1,0
36.363,0,0,0,0,0,0,0,1,0,0,0,53.5,5,0,0,0,0,1,0,0,1,0
33.388,0,0,0,0,0,1,0,0,0,0,0,61.266,5,0,0,0,0,1,0,0,1,0
34.711,0,0,0,0,0,0,0,0,0,1,0,48,5,0,1,0,0,1,0,0,0,0
70.701,0,0,0,0,0,0,0,0,1,0,0,100.024,3,0,0,1,0,1,0,0,1,0
54.535,0,0,0,0,0,0,0,0,0,0,1,61.266,3,0,0,1,0,1,0,0,1,0
45.495,0,0,0,0,0,0,0,0,0,0,0,53.5,1,0,1,0,0,1,0,0,1,0
32.87,0,0,0,0,0,0,0,0,1,0,0,100.024,5,0,0,0,0,1,0,1,0,0
51.774,0,0,0,0,0,0,0,0,0,0,1,61.266,5,0,1,0,0,1,0,0,1,0
30.9,0,0,0,1,0,0,0,0,0,0,0,56.347,3,0,0,1,0,1,0,1,0,0
41.973,0,0,0,0,0,0,1,0,0,0,0,100.024,3,0,0,1,0,1,1,0,0,0
27.338,0,0,0,0,1,0,0,0,0,0,0,36,3,0,0,0,1,1,1,0,0,0
38.017,0,0,0,0,0,0,0,0,0,1,0,48,1,0,1,0,0,1,0,0,1,0
27.9,0,1,0,0,0,0,0,0,0,0,0,100.024,4,0,1,0,0,1,1,0,0,0
45.372,0,0,0,0,0,0,0,1,0,0,0,53.5,4,0,1,0,0,1,0,0,1,0
16.087,1,0,0,0,0,0,0,0,0,0,0,41.974,2,0,0,0,1,1,0,1,0,0
91.44,0,0,1,0,0,0,0,0,0,0,0,100.024,1,0,0,0,0,1,0,1,0,0
31.036,0,0,0,0,1,0,0,0,0,0,0,36,5,0,0,0,0,1,0,0,1,0
15.741,0,0,0,0,0,0,1,0,0,0,0,19,5,0,1,0,0,1,0,0,1,0
44.835,0,0,0,0,0,0,0,0,0,0,0,53.5,5,0,1,0,0,1,0,0,1,0
35.964,0,0,0,1,0,0,0,0,0,0,0,56.347,3,0,0,1,0,1,0,0,1,0
72.157,0,0,1,0,0,0,0,0,0,0,0,100.024,3,0,0,1,0,1,0,0,1,0
25.079,0,0,0,0,1,0,0,0,0,0,0,36,1,0,1,0,0,1,0,0,0,1
53.018,0,0,0,1,0,0,0,0,0,0,0,100.024,5,0,0,0,0,1,0,0,1,0
50.516,0,0,0,0,0,0,0,0,0,0,1,61.266,5,0,0,0,0,1,0,0,1,0
29.124,0,0,0,0,0,0,0,0,0,1,0,48,5,0,1,0,0,1,0,0,1,0
47.422,0,0,0,0,0,0,0,0,0,0,0,53.5,5,0,1,0,0,1,0,0,1,0
43.24,0,0,0,0,0,0,0,0,1,0,0,100.024,3,0,0,1,0,1,0,0,1,0
21.85,1,0,0,0,0,0,0,0,0,0,0,41.974,3,0,0,0,1,1,0,0,1,0
32.784,0,0,0,0,0,0,1,0,0,0,0,100.024,1,0,1,0,0,1,0,1,0,0
44.669,0,1,0,0,0,0,0,0,0,0,0,100.024,6,0,0,0,0,1,0,1,0,0
6.06,0,0,0,0,0,1,0,0,0,0,0,41.974,6,0,1,0,0,1,0,0,1,0
50.967,0,0,0,0,0,0,0,1,0,0,0,53.5,6,0,1,0,0,1,0,0,1,0
44.602,0,0,1,0,0,0,0,0,0,0,0,100.024,2,0,0,1,0,1,0,1,0,0
39.407,0,0,0,0,0,0,0,0,0,0,0,53.5,1,0,1,0,0,1,0,0,1,0
