match_attendance,match_home_team_Brisbane Lions,match_home_team_Carlton,match_home_team_Collingwood,match_home_team_Essendon,match_home_team_Geelong,match_home_team_Gold Coast,match_home_team_Hawthorn,match_home_team_Port Adelaide,match_home_team_Richmond,match_home_team_Sydney,match_home_team_West Coast,Capacity,n_games,playoff,start_time_Other Night,start_time_Sunday Afternoon,start_time_Sunday Night,season_Winter,match_weather_type_Overcast,match_weather_type_Storm,match_weather_type_Sunny,match_weather_type_Windy
10.689,0,0,0,0,0,1,0,0,0,0,0,12,5,0,0,0,0,1,0,0,1,0
50.228,0,0,0,1,0,0,0,0,0,0,0,100.024,5,0,1,0,0,1,1,0,0,0
27.481,0,0,0,0,0,0,0,0,0,1,0,48,5,0,1,0,0,1,0,0,1,0
44.142,0,1,0,0,0,0,0,0,0,0,0,100.024,3,0,0,1,0,1,0,1,0,0
20.628,1,0,0,0,0,0,0,0,0,0,0,41.974,3,0,0,1,0,1,0,0,1,0
57.616,0,0,0,0,0,0,0,0,0,0,1,61.266,3,0,0,1,0,1,0,0,1,0
37.985,0,0,1,0,0,0,0,0,0,0,0,56.347,1,0,1,0,0,1,0,0,1,0
48.85,0,0,0,0,0,0,0,0,1,0,0,100.024,4,0,0,0,0,1,0,0,1,0
18.702,1,0,0,0,0,0,0,0,0,0,0,41.974,4,0,1,0,0,1,0,1,0,0
31.09,0,0,0,0,1,0,0,0,0,0,0,36,4,0,1,0,0,1,0,0,1,0
28.077,0,0,0,0,0,0,1,0,0,0,0,56.347,3,0,0,1,0,1,0,0,1,0
27.351,0,0,0,0,0,0,0,0,0,1,0,48,1,0,1,0,0,1,0,1,0,0
13.007,0,0,0,0,0,0,1,0,0,0,0,19,5,0,0,0,0,1,0,0,1,0
17.49,0,0,0,0,0,1,0,0,0,0,0,22.5,5,0,1,0,0,1,0,0,1,0
81.046,0,0,0,1,0,0,0,0,0,0,0,100.024,5,0,1,0,0,1,0,0,1,0
54.188,0,0,0,0,0,0,0,0,0,0,1,61.266,5,0,1,0,0,1,0,0,1,0
34.542,0,0,1,0,0,0,0,0,0,0,0,100.024,3,0,0,1,0,1,0,0,1,0
44.12,0,0,0,0,0,0,0,0,0,0,0,53.5,3,0,0,0,1,1,0,0,1,0
39.936,0,0,0,0,0,0,0,1,0,0,0,53.5,1,0,1,0,0,1,0,0,1,0
31.265,0,0,0,0,1,0,0,0,0,0,0,36,3,0,0,0,0,1,0,0,1,0
20.476,1,0,0,0,0,0,0,0,0,0,0,41.974,2,0,0,1,0,1,0,0,1,0
26.137,0,0,0,0,0,0,0,1,0,0,0,53.5,1,0,1,0,0,1,0,0,1,0
36.402,0,0,0,0,0,0,0,0,0,1,0,48,1,0,1,0,0,1,0,0,0,1
21.43,0,1,0,0,0,0,0,0,0,0,0,56.347,3,0,0,0,0,1,0,1,0,0
10.181,0,0,0,0,0,1,0,0,0,0,0,22.5,3,0,1,0,0,1,0,0,1,0
26.693,0,0,0,0,0,0,1,0,0,0,0,100.024,3,0,1,0,0,1,0,1,0,0
46.423,0,0,0,0,1,0,0,0,0,0,0,100.024,1,0,0,1,0,1,0,1,0,0
51.409,0,0,0,0,0,0,0,0,0,0,1,61.266,1,0,1,0,0,1,0,0,1,0
40.751,0,0,0,0,0,0,0,1,0,0,0,53.5,1,0,1,0,0,1,0,0,1,0
9.007,0,0,0,0,0,0,1,0,0,0,0,19,3,0,0,0,0,1,0,0,1,0
11.267,1,0,0,0,0,0,0,0,0,0,0,41.974,3,0,1,0,0,1,0,0,1,0
53.706,0,0,1,0,0,0,0,0,0,0,0,100.024,1,0,0,1,0,1,0,1,0,0
43.519,0,0,0,0,0,0,0,0,1,0,0,56.347,1,0,1,0,0,1,1,0,0,0
26.562,0,1,0,0,0,0,0,0,0,0,0,100.024,4,0,0,0,0,1,0,1,0,0
44.771,0,0,0,0,0,0,0,0,0,0,0,53.5,4,0,1,0,0,1,0,0,1,0
13.637,0,0,0,0,0,1,0,0,0,0,0,22.5,4,0,1,0,0,1,0,0,1,0
45.58,0,0,0,1,0,0,0,0,0,0,0,56.347,3,0,0,1,0,1,0,0,1,0
34.363,0,0,0,0,0,0,0,0,0,1,0,48,1,0,1,0,0,1,0,0,1,0
54.934,0,0,0,0,0,0,0,0,1,0,0,100.024,1,0,1,0,0,1,0,1,0,0
21.074,1,0,0,0,0,0,0,0,0,0,0,41.974,4,0,0,0,0,1,0,1,0,0
36.253,0,0,0,0,0,0,0,1,0,0,0,53.5,4,0,1,0,0,1,0,0,1,0
69.868,0,0,0,1,0,0,0,0,0,0,0,100.024,3,0,0,1,0,1,0,1,0,0
52.105,0,0,0,0,0,0,0,0,0,0,1,61.266,3,0,0,1,0,1,0,0,1,0
46.095,0,0,0,0,0,0,0,0,0,0,0,53.5,1,0,1,0,0,1,0,0,1,0
12.557,0,0,0,0,0,0,1,0,0,0,0,19,4,0,0,0,0,1,1,0,0,0
13.061,0,0,0,0,0,1,0,0,0,0,0,22.5,4,0,1,0,0,1,0,0,1,0
53.439,0,0,1,0,0,0,0,0,0,0,0,100.024,3,0,0,1,0,1,0,0,1,0
50.393,0,0,1,0,0,0,0,0,0,0,0,100.024,5,0,0,0,0,1,0,0,1,0
32.565,0,0,0,0,0,0,0,0,0,1,0,48,5,0,0,0,0,1,0,0,1,0
31.564,0,0,0,1,0,0,0,0,0,0,0,56.347,5,0,1,0,0,1,0,0,1,0
20.475,1,0,0,0,0,0,0,0,0,0,0,41.974,5,0,1,0,0,1,0,0,1,0
30.125,0,0,0,0,1,0,0,0,0,0,0,36,5,0,1,0,0,1,0,0,1,0
30.405,0,1,0,0,0,0,0,0,0,0,0,56.347,3,0,0,1,0,1,0,0,1,0
46.854,0,0,0,0,0,0,0,0,0,0,1,61.266,3,0,0,1,0,1,0,0,1,0
34.693,0,0,0,0,0,0,0,1,0,0,0,53.5,3,0,0,0,1,1,0,0,1,0
42.251,0,0,0,1,0,0,0,0,0,0,0,56.347,1,0,1,0,0,1,0,0,1,0
88.18,0,0,0,0,0,0,0,0,1,0,0,100.024,5,0,0,0,0,1,0,1,0,0
28.226,0,0,0,0,1,0,0,0,0,0,0,36,5,0,0,0,0,1,0,1,0,0
10.776,0,0,0,0,0,1,0,0,0,0,0,22.5,5,0,1,0,0,1,0,0,1,0
45.88,0,0,0,0,0,0,0,0,0,0,0,53.5,5,0,1,0,0,1,0,0,1,0
67.054,0,0,0,0,0,0,0,0,1,0,0,100.024,1,0,1,0,0,1,0,1,0,0
68.857,0,0,0,0,0,0,1,0,0,0,0,100.024,5,0,0,0,0,1,0,0,1,0
18.395,1,0,0,0,0,0,0,0,0,0,0,41.974,5,0,0,0,0,1,0,0,1,0
50.377,0,0,0,0,0,0,0,0,0,0,0,53.5,5,0,1,0,0,1,0,0,1,0
39.238,0,0,0,0,0,0,0,0,0,1,0,48,5,0,1,0,0,1,0,0,1,0
16.697,0,1,0,0,0,0,0,0,0,0,0,56.347,3,0,0,1,0,1,0,0,1,0
57.375,0,0,0,0,0,0,0,0,0,0,1,61.266,3,0,0,1,0,1,0,0,1,0
37.483,0,0,0,1,0,0,0,0,0,0,0,56.347,1,0,1,0,0,1,0,1,0,0
59.529,0,0,0,0,0,0,1,0,0,0,0,100.024,5,0,0,0,0,1,0,1,0,0
18.102,0,0,0,0,0,1,0,0,0,0,0,22.5,5,0,0,0,0,1,0,0,1,0
32.534,0,0,0,0,0,0,0,1,0,0,0,53.5,5,0,1,0,0,1,0,0,1,0
33.39,0,0,1,0,0,0,0,0,0,0,0,56.347,5,0,1,0,0,1,0,1,0,0
76.424,0,0,0,0,0,0,0,0,1,0,0,100.024,1,0,1,0,0,1,0,0,1,0
46.286,0,0,1,0,0,0,0,0,0,0,0,100.024,5,0,0,0,0,1,0,1,0,0
24.507,0,0,0,0,1,0,0,0,0,0,0,36,5,0,0,0,0,1,0,1,0,0
11.907,0,0,0,0,0,1,0,0,0,0,0,22.5,5,0,1,0,0,1,0,0,1,0
24.143,0,1,0,0,0,0,0,0,0,0,0,56.347,3,0,0,1,0,1,0,1,0,0
55.824,0,0,0,0,0,0,0,0,0,0,1,61.266,3,0,0,1,0,1,0,0,1,0
41.444,0,0,0,0,0,0,0,0,0,0,0,53.5,3,0,0,0,1,1,0,0,1,0
39.168,0,0,0,0,0,0,0,1,0,0,0,53.5,1,0,1,0,0,1,0,0,1,0
28.004,0,0,0,0,1,0,0,0,0,0,0,36,5,0,0,0,0,1,0,0,1,0
56.998,0,0,0,0,0,0,0,0,1,0,0,100.024,5,0,0,0,0,1,0,0,1,0
17,0,1,0,0,0,0,0,0,0,0,0,56.347,5,0,1,0,0,1,0,0,1,0
39.66,0,0,0,0,0,0,0,0,0,1,0,48,5,0,1,0,0,1,0,1,0,0
16.367,1,0,0,0,0,0,0,0,0,0,0,41.974,3,0,0,1,0,1,0,1,0,0
91.446,0,0,0,0,0,0,0,0,1,0,0,100.024,1,1,1,0,0,1,0,1,0,0
40.35,0,0,0,0,0,0,0,0,0,1,0,48,2,1,1,0,0,1,0,1,0,0
59.585,0,0,0,0,0,0,0,0,0,0,1,61.266,2,1,1,0,0,1,0,0,1,0
90.152,0,0,0,0,0,0,1,0,0,0,0,100.024,1,1,1,0,0,1,0,0,1,0
72.504,0,0,1,0,0,0,0,0,0,0,0,100.024,1,1,1,0,0,1,0,1,0,0
94.959,0,0,0,0,0,0,0,0,1,0,0,100.024,1,1,1,0,0,1,1,0,0,0
59.608,0,0,0,0,0,0,0,0,0,0,1,61.266,1,1,0,0,0,1,0,0,1,0
100.022,0,0,0,0,0,0,0,0,0,0,1,100.024,1,1,0,0,0,1,0,0,1,0
85.016,0,1,0,0,0,0,0,0,0,0,0,100.024,1,0,1,0,0,0,1,0,0,0
78.017,0,0,1,0,0,0,0,0,0,0,0,100.024,1,0,1,0,0,0,0,0,1,0
50.18,0,0,0,0,0,0,0,0,0,0,0,53.5,4,0,1,0,0,0,0,0,1,0
20.029,1,0,0,0,0,0,0,0,0,0,0,41.974,4,0,1,0,0,0,0,0,1,0
70.699,0,0,0,0,0,0,0,0,1,0,0,100.024,1,0,1,0,0,0,0,0,1,0
32.575,0,0,0,0,0,0,0,0,0,1,0,48,1,0,1,0,0,0,0,1,0,0
41.552,0,0,0,0,0,0,0,1,0,0,0,53.5,4,0,1,0,0,0,0,0,1,0
44.252,0,0,0,1,0,0,0,0,0,0,0,56.347,4,0,1,0,0,0,0,1,0,0
27.561,0,0,0,0,1,0,0,0,0,0,0,36,4,0,1,0,0,0,0,1,0,0
54.985,0,0,0,0,0,0,0,0,0,0,1,61.266,4,0,1,0,0,0,0,0,1,0
39.368,0,0,0,0,0,0,1,0,0,0,0,100.024,3,0,0,1,0,0,0,1,0,0
10.119,0,0,0,0,0,1,0,0,0,0,0,22.5,3,0,0,1,0,0,0,0,1,0
45.631,0,0,0,0,0,0,0,0,0,0,0,53.5,1,0,1,0,0,1,0,0,1,0
39.29,0,1,0,0,0,0,0,0,0,0,0,56.347,4,0,0,0,0,1,0,1,0,0
60.878,0,0,1,0,0,0,0,0,0,0,0,100.024,4,0,1,0,0,1,0,1,0,0
19.958,1,0,0,0,0,0,0,0,0,0,0,41.974,4,0,1,0,0,1,0,0,1,0
36.174,0,0,0,0,0,0,1,0,0,0,0,100.024,3,0,0,1,0,1,0,0,1,0
26.669,0,0,0,0,0,0,0,0,0,1,0,48,1,0,1,0,0,1,0,0,1,0
59.257,0,0,1,0,0,0,0,0,0,0,0,100.024,1,0,1,0,0,1,0,0,1,0
28.78,0,0,0,0,1,0,0,0,0,0,0,36,5,0,0,0,0,1,0,1,0,0
48.289,0,0,0,1,0,0,0,0,0,0,0,100.024,5,0,0,0,0,1,1,0,0,0
38.864,0,0,0,0,0,0,0,1,0,0,0,53.5,5,0,1,0,0,1,0,0,1,0
58.219,0,0,0,0,0,0,0,0,0,0,1,61.266,5,0,1,0,0,1,0,0,1,0
14.176,0,0,0,0,0,1,0,0,0,0,0,22.5,2,0,0,1,0,1,0,1,0,0
34.017,1,0,0,0,0,0,0,0,0,0,0,41.974,1,0,1,0,0,1,0,1,0,0
49.29,0,0,0,0,0,0,0,0,0,0,1,61.266,2,0,1,0,0,1,0,0,1,0
40.053,0,0,0,0,0,0,0,0,1,0,0,56.347,3,0,1,0,0,1,0,0,1,0
40.847,0,0,0,0,0,0,0,0,0,0,0,53.5,2,0,0,0,1,1,0,0,1,0
66.347,0,0,0,0,0,0,1,0,0,0,0,100.024,1,0,0,0,0,1,0,1,0,0
72.704,0,0,0,0,0,0,0,0,1,0,0,100.024,1,0,1,0,0,1,0,1,0,0
92.241,0,0,0,1,0,0,0,0,0,0,0,100.024,1,0,0,0,0,1,0,0,1,0
36.099,0,0,0,0,0,0,0,1,0,0,0,53.5,1,0,1,0,0,1,0,0,1,0
13.694,0,0,0,0,0,1,0,0,0,0,0,22.5,4,0,0,0,0,1,0,0,1,0
29.78,0,0,0,0,0,0,0,0,0,1,0,48,4,0,1,0,0,1,0,0,1,0
15.888,0,0,0,0,0,0,1,0,0,0,0,19,2,0,0,1,0,1,0,0,1,0
28.085,0,0,0,0,1,0,0,0,0,0,0,36,2,0,0,0,1,1,0,1,0,0
37.559,0,0,1,0,0,0,0,0,0,0,0,56.347,1,0,1,0,0,1,0,0,1,0
20.075,1,0,0,0,0,0,0,0,0,0,0,41.974,5,0,1,0,0,1,0,1,0,0
47.497,0,0,0,0,0,0,0,0,0,0,1,61.266,5,0,1,0,0,1,0,0,1,0
42.43,0,1,0,0,0,0,0,0,0,0,0,56.347,3,0,0,1,0,1,0,1,0,0
63.527,0,0,0,0,1,0,0,0,0,0,0,100.024,3,0,0,1,0,1,0,1,0,0
42.383,0,0,0,0,0,0,0,0,0,0,0,53.5,3,0,0,0,1,1,0,0,1,0
26.502,0,0,0,0,0,0,0,0,0,1,0,48,1,0,1,0,0,1,0,0,1,0
69.289,0,1,0,0,0,0,0,0,0,0,0,100.024,5,0,0,0,0,1,0,1,0,0
9.765,0,0,0,0,0,1,0,0,0,0,0,22.5,5,0,1,0,0,1,0,0,1,0
49.675,0,0,0,0,0,0,0,1,0,0,0,53.5,5,0,1,0,0,1,0,0,1,0
14.636,0,0,0,0,0,0,1,0,0,0,0,100.024,3,0,0,1,0,1,1,0,0,0
51.162,0,0,0,0,0,0,0,0,0,0,1,61.266,1,0,1,0,0,1,0,0,1,0
60.702,0,0,1,0,0,0,0,0,0,0,0,100.024,5,0,0,0,0,1,0,0,1,0
20.405,1,0,0,0,0,0,0,0,0,0,0,41.974,5,0,0,0,0,1,0,1,0,0
31.373,0,0,0,0,1,0,0,0,0,0,0,36,5,0,1,0,0,1,0,0,1,0
29.176,0,0,0,1,0,0,0,0,0,0,0,56.347,5,0,1,0,0,1,0,0,1,0
26.129,0,0,0,0,0,0,0,1,0,0,0,53.5,3,0,0,1,0,1,0,0,1,0
64.936,0,0,0,0,0,0,0,0,1,0,0,100.024,3,0,0,1,0,1,0,0,1,0
34.649,0,0,0,0,0,0,0,0,0,1,0,48,1,0,1,0,0,1,0,0,1,0
11.637,0,0,0,0,0,0,1,0,0,0,0,19,5,0,0,0,0,1,0,1,0,0
41.63,0,0,0,0,0,0,0,0,0,0,0,53.5,5,0,1,0,0,1,0,0,1,0
80.176,0,0,0,0,0,0,0,0,1,0,0,100.024,5,0,1,0,0,1,0,1,0,0
13.144,0,0,0,0,0,1,0,0,0,0,0,22.5,5,0,1,0,0,1,0,0,1,0
41.774,0,0,1,0,0,0,0,0,0,0,0,100.024,5,0,0,0,0,1,0,1,0,0
29.021,0,0,0,0,1,0,0,0,0,0,0,36,5,0,1,0,0,1,0,1,0,0
25.051,1,0,0,0,0,0,0,0,0,0,0,41.974,5,0,1,0,0,1,0,0,1,0
50.423,0,0,0,1,0,0,0,0,0,0,0,100.024,3,0,0,1,0,1,0,1,0,0
53.195,0,0,0,0,0,0,0,0,0,0,1,61.266,3,0,0,1,0,1,0,0,1,0
65.214,0,0,0,0,0,0,0,0,1,0,0,100.024,1,0,1,0,0,1,0,0,1,0
32.211,0,1,0,0,0,0,0,0,0,0,0,56.347,3,0,0,0,0,1,0,0,1,0
9.305,0,0,0,0,0,1,0,0,0,0,0,22.5,3,0,1,0,0,1,0,1,0,0
41.71,0,0,0,0,0,0,0,0,0,0,0,53.5,3,0,1,0,0,1,0,0,1,0
36.64,0,0,0,0,0,0,0,0,0,1,0,48,1,0,0,1,0,1,0,0,1,0
74.036,0,0,1,0,0,0,0,0,0,0,0,100.024,1,0,0,0,0,1,0,1,0,0
40.837,0,0,0,0,0,0,0,0,0,0,0,53.5,1,0,1,0,0,1,0,0,1,0
44.846,0,0,0,1,0,0,0,0,0,0,0,56.347,1,0,1,0,0,1,0,1,0,0
7.243,0,0,0,0,0,1,0,0,0,0,0,10,3,0,0,0,0,1,0,0,1,0
35.479,0,1,0,0,0,0,0,0,0,0,0,56.347,3,0,1,0,0,1,0,0,1,0
52.81,0,0,0,0,0,0,0,0,0,0,1,61.266,1,0,1,0,0,1,0,0,1,0
29.553,0,0,0,0,0,0,0,0,0,1,0,48,1,0,1,0,0,1,0,0,1,0
37.726,0,0,0,0,0,0,0,1,0,0,0,53.5,3,0,1,0,0,1,0,0,1,0
25.195,0,0,0,1,0,0,0,0,0,0,0,56.347,1,0,1,0,0,1,0,0,1,0
28.108,0,0,0,0,1,0,0,0,0,0,0,36,1,0,1,0,0,1,0,0,1,0
31.895,0,0,0,0,0,0,1,0,0,0,0,100.024,4,0,0,0,0,1,0,1,0,0
26.194,0,0,0,0,0,0,0,0,0,1,0,48,4,0,1,0,0,1,0,0,1,0
38.801,0,0,1,0,0,0,0,0,0,0,0,56.347,4,0,1,0,0,1,0,1,0,0
25.623,0,0,0,0,0,0,0,1,0,0,0,53.5,4,0,1,0,0,1,0,0,1,0
24.809,1,0,0,0,0,0,0,0,0,0,0,41.974,3,0,0,1,0,1,0,0,1,0
66.407,0,0,0,0,0,0,1,0,0,0,0,100.024,1,0,1,0,0,1,1,0,0,0
60.199,0,0,0,1,0,0,0,0,0,0,0,100.024,5,0,0,0,0,1,0,0,1,0
16.031,0,0,0,0,0,1,0,0,0,0,0,22.5,5,0,0,0,0,1,0,1,0,0
50.544,0,0,0,0,0,0,0,0,0,0,0,53.5,5,0,1,0,0,1,0,0,1,0
55.593,0,1,0,0,0,0,0,0,0,0,0,100.024,3,0,0,1,0,1,0,1,0,0
56.251,0,0,0,0,0,0,0,0,0,0,1,61.266,1,0,1,0,0,1,0,0,1,0
32.57,0,0,0,0,0,0,0,0,0,1,0,48,5,0,0,0,0,1,0,0,0,1
13.006,0,0,0,0,0,0,1,0,0,0,0,19,5,0,0,0,0,1,0,0,1,0
45.682,0,0,0,1,0,0,0,0,0,0,0,56.347,5,0,1,0,0,1,0,1,0,0
8.741,0,0,0,0,0,1,0,0,0,0,0,22.5,5,0,1,0,0,1,0,0,1,0
24.035,0,0,0,0,1,0,0,0,0,0,0,36,5,0,1,0,0,1,0,1,0,0
38.986,0,0,0,0,0,0,0,0,1,0,0,100.024,3,0,0,1,0,1,0,1,0,0
33.118,0,0,0,0,0,0,0,1,0,0,0,53.5,3,0,0,0,1,1,0,0,1,0
47.735,0,0,0,0,0,0,0,0,0,0,0,53.5,1,0,1,0,0,1,0,0,1,0
41.642,0,0,0,0,0,0,0,0,1,0,0,100.024,5,0,0,0,0,1,0,0,0,1
31.765,0,1,0,0,0,0,0,0,0,0,0,56.347,5,0,0,0,0,1,0,0,0,1
23.833,1,0,0,0,0,0,0,0,0,0,0,41.974,5,0,1,0,0,1,0,0,1,0
53.636,0,0,0,0,1,0,0,0,0,0,0,100.024,3,0,0,1,0,1,0,1,0,0
78.722,0,0,1,0,0,0,0,0,0,0,0,100.024,1,0,1,0,0,1,0,1,0,0
15.157,0,0,0,0,0,0,1,0,0,0,0,19,5,0,0,0,0,1,0,0,1,0
38.369,0,1,0,0,0,0,0,0,0,0,0,100.024,5,0,0,0,0,1,0,1,0,0
54.376,0,0,0,0,0,0,0,0,0,0,1,61.266,5,0,0,0,0,1,0,0,1,0
27.591,0,0,0,0,0,0,0,1,0,0,0,53.5,5,0,1,0,0,1,0,0,1,0
32.911,0,0,0,0,0,0,0,0,0,1,0,48,3,0,0,1,0,1,0,0,1,0
15.759,0,0,0,0,0,1,0,0,0,0,0,22.5,3,0,0,0,1,1,0,0,1,0
42.94,0,0,0,1,0,0,0,0,0,0,0,56.347,5,0,0,0,0,1,0,1,0,0
39.984,0,0,0,0,0,0,0,0,0,0,0,53.5,5,0,1,0,0,1,0,0,1,0
33.577,0,0,1,0,0,0,0,0,0,0,0,100.024,3,0,0,1,0,1,1,0,0,0
32.802,0,1,0,0,0,0,0,0,0,0,0,56.347,3,0,0,1,0,1,1,0,0,0
25.831,1,0,0,0,0,0,0,0,0,0,0,41.974,3,0,0,0,1,1,0,0,1,0
29.568,0,0,0,0,0,0,0,1,0,0,0,53.5,5,0,0,0,0,1,0,0,1,0
22.53,1,0,0,0,0,0,0,0,0,0,0,41.974,5,0,1,0,0,1,0,0,0,1
41.816,0,0,0,1,0,0,0,0,0,0,0,56.347,5,0,1,0,0,1,0,1,0,0
21.664,0,0,0,0,1,0,0,0,0,0,0,36,5,0,1,0,0,1,0,1,0,0
51.039,0,0,0,0,0,0,0,0,1,0,0,100.024,3,0,0,1,0,1,0,1,0,0
54.994,0,0,0,0,0,0,0,0,0,0,1,61.266,3,0,0,1,0,1,0,0,1,0
51.786,0,1,0,0,0,0,0,0,0,0,0,100.024,5,0,0,0,0,1,0,0,1,0
35.608,1,0,0,0,0,0,0,0,0,0,0,41.974,5,0,0,0,0,1,0,0,1,0
48.175,0,0,0,0,0,0,0,0,0,0,0,53.5,5,0,1,0,0,1,0,0,1,0
57.415,0,0,0,0,0,0,0,0,1,0,0,100.024,3,0,0,1,0,1,0,1,0,0
31.331,0,0,0,0,0,0,1,0,0,0,0,56.347,3,0,0,0,1,1,0,1,0,0
85.405,0,0,1,0,0,0,0,0,0,0,0,100.024,1,0,1,0,0,1,0,0,1,0
33.722,0,0,0,0,0,0,0,0,0,1,0,48,5,0,0,0,0,1,0,0,1,0
31.669,0,0,0,0,1,0,0,0,0,0,0,36,5,0,1,0,0,1,0,1,0,0
7.61,0,0,0,0,0,1,0,0,0,0,0,22.5,5,0,1,0,0,1,0,0,1,0
55.859,0,0,0,0,0,0,0,0,0,0,1,61.266,5,0,1,0,0,1,0,0,1,0
76.995,0,0,0,0,0,0,0,0,1,0,0,100.024,3,0,0,1,0,1,0,1,0,0
27.504,0,0,0,0,0,0,0,1,0,0,0,53.5,3,0,0,0,1,1,0,0,1,0
59.216,0,0,0,0,0,0,0,0,0,0,1,61.266,1,1,1,0,0,1,0,0,1,0
93.436,0,0,0,0,1,0,0,0,0,0,0,100.024,1,1,1,0,0,1,0,1,0,0
37.478,1,0,0,0,0,0,0,0,0,0,0,41.974,2,1,1,0,0,1,0,0,1,0
51.813,0,0,0,0,1,0,0,0,0,0,0,100.024,1,1,1,0,0,1,0,0,1,0
30.034,1,0,0,0,0,0,0,0,0,0,0,41.974,1,1,1,0,0,1,0,0,1,0
94.423,0,0,0,0,1,0,0,0,0,0,0,100.024,1,1,1,0,0,1,0,0,0,1
77.828,0,0,1,0,0,0,0,0,0,0,0,100.024,1,1,1,0,0,1,0,1,0,0
100.014,0,0,0,0,0,0,0,0,1,0,0,100.024,1,1,0,0,0,1,0,0,1,0
